clip_path,gesture_label,person_id,take_number,source,keypoint_path,frame_count,split
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_47.mp4,team_to_serve_left,p01,47,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_47.npy,82,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_48.mp4,team_to_serve_left,p01,48,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_48.npy,72,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_49.mp4,team_to_serve_left,p01,49,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_49.npy,75,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_5.mp4,team_to_serve_left,p01,5,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_5.npy,73,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_50.mp4,team_to_serve_left,p01,50,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_50.npy,78,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_51.mp4,team_to_serve_left,p01,51,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_51.npy,77,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_52.mp4,team_to_serve_left,p01,52,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_52.npy,66,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_53.mp4,team_to_serve_left,p01,53,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_53.npy,67,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_54.mp4,team_to_serve_left,p01,54,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_54.npy,75,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_55.mp4,team_to_serve_left,p01,55,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_55.npy,72,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_56.mp4,team_to_serve_left,p01,56,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_56.npy,96,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_57.mp4,team_to_serve_left,p01,57,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_57.npy,65,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_58.mp4,team_to_serve_left,p01,58,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_58.npy,66,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_6.mp4,team_to_serve_left,p01,6,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_6.npy,63,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_60.mp4,team_to_serve_left,p01,60,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_60.npy,69,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_61.mp4,team_to_serve_left,p01,61,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_61.npy,68,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_62.mp4,team_to_serve_left,p01,62,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_62.npy,68,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_63.mp4,team_to_serve_left,p01,63,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_63.npy,75,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_64.mp4,team_to_serve_left,p01,64,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_64.npy,68,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_65.mp4,team_to_serve_left,p01,65,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_65.npy,72,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_66.mp4,team_to_serve_left,p01,66,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_66.npy,78,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_67.mp4,team_to_serve_left,p01,67,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_67.npy,66,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_68.mp4,team_to_serve_left,p01,68,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_68.npy,59,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_69.mp4,team_to_serve_left,p01,69,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_69.npy,60,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_7.mp4,team_to_serve_left,p01,7,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_7.npy,75,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_70.mp4,team_to_serve_left,p01,70,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_70.npy,60,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_71.mp4,team_to_serve_left,p01,71,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_71.npy,63,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_72.mp4,team_to_serve_left,p01,72,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_72.npy,60,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_73.mp4,team_to_serve_left,p01,73,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_73.npy,79,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_74.mp4,team_to_serve_left,p01,74,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_74.npy,72,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_75.mp4,team_to_serve_left,p01,75,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_75.npy,77,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_76.mp4,team_to_serve_left,p01,76,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_76.npy,68,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_77.mp4,team_to_serve_left,p01,77,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_77.npy,73,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_78.mp4,team_to_serve_left,p01,78,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_78.npy,67,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_79.mp4,team_to_serve_left,p01,79,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_79.npy,71,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_8.mp4,team_to_serve_left,p01,8,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_8.npy,73,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_80.mp4,team_to_serve_left,p01,80,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_80.npy,70,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_81.mp4,team_to_serve_left,p01,81,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_81.npy,64,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_82.mp4,team_to_serve_left,p01,82,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_82.npy,71,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_83.mp4,team_to_serve_left,p01,83,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_83.npy,80,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_84.mp4,team_to_serve_left,p01,84,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_84.npy,66,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_85.mp4,team_to_serve_left,p01,85,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_85.npy,71,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_86.mp4,team_to_serve_left,p01,86,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_86.npy,71,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_87.mp4,team_to_serve_left,p01,87,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_87.npy,66,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_88.mp4,team_to_serve_left,p01,88,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_88.npy,69,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_89.mp4,team_to_serve_left,p01,89,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_89.npy,65,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_9.mp4,team_to_serve_left,p01,9,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_9.npy,68,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_90.mp4,team_to_serve_left,p01,90,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_90.npy,69,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_91.mp4,team_to_serve_left,p01,91,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_91.npy,62,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_92.mp4,team_to_serve_left,p01,92,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_92.npy,65,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_93.mp4,team_to_serve_left,p01,93,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_93.npy,63,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_94.mp4,team_to_serve_left,p01,94,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_94.npy,68,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_95.mp4,team_to_serve_left,p01,95,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_95.npy,69,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_96.mp4,team_to_serve_left,p01,96,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_96.npy,57,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_97.mp4,team_to_serve_left,p01,97,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_97.npy,63,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_98.mp4,team_to_serve_left,p01,98,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_98.npy,67,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p01_99.mp4,team_to_serve_left,p01,99,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p01_99.npy,72,val
data/raw_clips\team_to_serve_left\team_to_serve_left_p08_1.mp4,team_to_serve_left,p08,1,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p08_1.npy,104,train
data/raw_clips\team_to_serve_left\team_to_serve_left_p08_10.mp4,team_to_serve_left,p08,10,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p08_10.npy,105,train
data/raw_clips\team_to_serve_left\team_to_serve_left_p08_11.mp4,team_to_serve_left,p08,11,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p08_11.npy,97,train
data/raw_clips\team_to_serve_left\team_to_serve_left_p08_12.mp4,team_to_serve_left,p08,12,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p08_12.npy,102,train
data/raw_clips\team_to_serve_left\team_to_serve_left_p08_13.mp4,team_to_serve_left,p08,13,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p08_13.npy,113,train
data/raw_clips\team_to_serve_left\team_to_serve_left_p08_14.mp4,team_to_serve_left,p08,14,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p08_14.npy,103,train
data/raw_clips\team_to_serve_left\team_to_serve_left_p08_15.mp4,team_to_serve_left,p08,15,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p08_15.npy,103,train
data/raw_clips\team_to_serve_left\team_to_serve_left_p08_16.mp4,team_to_serve_left,p08,16,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p08_16.npy,98,train
data/raw_clips\team_to_serve_left\team_to_serve_left_p08_17.mp4,team_to_serve_left,p08,17,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p08_17.npy,98,train
data/raw_clips\team_to_serve_left\team_to_serve_left_p08_18.mp4,team_to_serve_left,p08,18,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p08_18.npy,95,train
data/raw_clips\team_to_serve_left\team_to_serve_left_p08_19.mp4,team_to_serve_left,p08,19,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p08_19.npy,98,train
data/raw_clips\team_to_serve_left\team_to_serve_left_p08_2.mp4,team_to_serve_left,p08,2,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p08_2.npy,111,train
data/raw_clips\team_to_serve_left\team_to_serve_left_p08_20.mp4,team_to_serve_left,p08,20,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p08_20.npy,101,train
data/raw_clips\team_to_serve_left\team_to_serve_left_p08_21.mp4,team_to_serve_left,p08,21,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p08_21.npy,105,train
data/raw_clips\team_to_serve_left\team_to_serve_left_p08_22.mp4,team_to_serve_left,p08,22,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p08_22.npy,97,train
data/raw_clips\team_to_serve_left\team_to_serve_left_p08_23.mp4,team_to_serve_left,p08,23,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p08_23.npy,102,train
data/raw_clips\team_to_serve_left\team_to_serve_left_p08_24.mp4,team_to_serve_left,p08,24,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p08_24.npy,105,train
data/raw_clips\team_to_serve_left\team_to_serve_left_p08_25.mp4,team_to_serve_left,p08,25,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p08_25.npy,96,train
data/raw_clips\team_to_serve_left\team_to_serve_left_p08_26.mp4,team_to_serve_left,p08,26,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p08_26.npy,104,train
data/raw_clips\team_to_serve_left\team_to_serve_left_p08_27.mp4,team_to_serve_left,p08,27,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p08_27.npy,101,train
data/raw_clips\team_to_serve_left\team_to_serve_left_p08_28.mp4,team_to_serve_left,p08,28,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p08_28.npy,101,train
data/raw_clips\team_to_serve_left\team_to_serve_left_p08_29.mp4,team_to_serve_left,p08,29,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p08_29.npy,105,train
data/raw_clips\team_to_serve_left\team_to_serve_left_p08_3.mp4,team_to_serve_left,p08,3,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p08_3.npy,105,train
data/raw_clips\team_to_serve_left\team_to_serve_left_p08_30.mp4,team_to_serve_left,p08,30,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p08_30.npy,99,train
data/raw_clips\team_to_serve_left\team_to_serve_left_p08_31.mp4,team_to_serve_left,p08,31,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p08_31.npy,96,train
data/raw_clips\team_to_serve_left\team_to_serve_left_p08_32.mp4,team_to_serve_left,p08,32,volunteer,data/keypoints\team_to_serve_left\team_to_serve_left_p08_32.npy,102,train
